customer_id,signup_date,zone,area,home_lat,home_lng,vehicle_size,is_subscriber,total_bookings,avg_rating,complaints,days_since_last_booking,churned
U00288,2024-01-10,north,Cyber Hub,28.47243,77.07779,hatchback,0,8,4.62,0,139,
U00289,2025-03-28,west,Palam Vihar,28.48741,77.02528,sedan,1,33,3.24,2,18,0
U00290,2025-01-12,west,Palam Vihar,28.49636,77.04511,sedan,0,8,4.12,0,82,
U00291,2024-07-23,north,Udyog Vihar,28.50272,77.10843,hatchback,0,7,3.43,1,149,
U00292,2025-09-16,north,Udyog Vihar,28.52,77.09268,hatchback,0,6,3.33,0,72,
U00293,2024-11-06,north,Udyog Vihar,28.49725,77.09972,suv,0,9,4.22,0,73,
U00294,2024-01-28,north,DLF Phase 3,28.49575,77.08189,hatchback,1,31,3.42,0,1,0
U00295,2024-02-18,north,Udyog Vihar,28.51919,77.08689,sedan,0,7,4.71,0,9,
U00296,2025-04-12,south,Manesar,28.36291,76.93316,sedan,1,28,3.61,1,18,0
U00297,2025-09-04,south,Sohna Road,28.42411,77.01621,suv,1,21,4.05,0,57,0
U00298,2024-09-22,east,Sector 56,28.43438,77.12201,sedan,1,24,4.04,0,24,0
U00299,2025-12-02,north,Udyog Vihar,28.51447,77.111,sedan,0,10,4.0,0,139,
U00300,2025-07-23,north,Golf Course Road,28.42363,77.132,sedan,0,9,4.33,0,96,
U00301,2025-01-12,north,Golf Course Road,28.4323,77.10568,suv,1,24,3.92,0,9,0
U00302,2024-12-02,east,Sector 56,28.40785,77.11042,suv,0,9,3.44,0,53,
U00303,2024-08-21,north,Udyog Vihar,28.51491,77.0727,sedan,1,37,3.3,3,6,0
U00304,2024-05-07,north,Golf Course Road,28.42651,77.11713,suv,1,36,3.5,0,18,0
U00305,2024-04-02,west,Sector 14,28.47563,77.01925,sedan,1,29,4.38,0,11,0
U00306,2024-12-07,south,Sohna Road,28.41146,77.04819,hatchback,1,28,3.96,0,10,0
U00307,2024-06-28,north,Udyog Vihar,28.49794,77.06236,suv,0,9,4.67,0,34,
U00308,2024-02-29,north,Udyog Vihar,28.49204,77.09154,hatchback,1,32,4.47,0,31,0
U00309,2024-11-08,north,DLF Phase 3,28.47666,77.09896,sedan,1,29,3.62,0,4,0
U00310,2025-05-16,north,Cyber Hub,28.47923,77.10088,sedan,0,7,4.43,0,104,
U00311,2024-04-14,east,Sector 56,28.40143,77.09109,sedan,0,10,4.2,0,55,
U00312,2025-11-15,south,Sohna Road,28.41874,77.02791,suv,0,11,3.64,0,36,
U00313,2025-08-03,west,Palam Vihar,28.50327,77.02762,sedan,0,3,4.0,0,143,
U00314,2024-02-16,north,Cyber Hub,28.50798,77.08695,sedan,0,10,4.3,0,30,
U00315,2025-06-25,north,Golf Course Road,28.43184,77.09619,suv,0,7,3.29,0,68,
U00316,2025-07-25,west,Sector 14,28.47584,77.03661,suv,0,13,3.31,0,0,
U00317,2024-11-30,north,Cyber Hub,28.49283,77.09728,hatchback,0,10,3.6,1,369,
U00318,2024-08-09,east,Sector 56,28.4055,77.11483,suv,0,5,4.6,0,151,
U00319,2024-05-28,north,Cyber Hub,28.51231,77.09544,suv,0,5,4.0,0,153,
U00320,2024-11-09,north,Golf Course Road,28.45924,77.09666,suv,1,29,4.17,0,3,1
U00321,2024-03-16,north,Cyber Hub,28.47793,77.0736,suv,1,25,3.04,5,5,1
U00322,2025-08-24,west,Palam Vihar,28.53108,77.04397,suv,1,27,3.52,0,67,1
U00323,2024-10-16,north,Golf Course Road,28.45008,77.10193,hatchback,1,38,3.47,1,2,1
U00324,2024-08-25,north,Udyog Vihar,28.49469,77.07441,sedan,0,9,3.78,0,123,
U00325,2024-03-27,west,Sector 14,28.47616,77.02561,suv,0,11,4.0,0,29,
U00326,2024-05-22,west,Sector 14,28.47433,77.04224,hatchback,0,6,3.5,0,191,
U00327,2024-01-21,north,Udyog Vihar,28.49689,77.10441,sedan,0,12,4.83,0,65,
U00328,2025-04-10,south,Sohna Road,28.39177,77.02428,sedan,0,7,3.71,0,74,
U00329,2025-10-03,north,Udyog Vihar,28.51103,77.0796,sedan,1,32,3.72,1,30,1
U00330,2024-12-20,east,Sector 56,28.43116,77.10206,hatchback,1,32,3.75,0,9,1
U00331,2024-06-05,south,Manesar,28.35784,76.94081,suv,1,29,3.1,4,9,0
U00332,2024-10-12,north,Udyog Vihar,28.51023,77.10615,sedan,0,9,4.78,0,88,
U00333,2024-11-06,south,Manesar,28.35818,76.9447,suv,1,22,3.14,2,45,0
U00334,2025-01-15,north,Cyber Hub,28.47606,77.06527,hatchback,0,11,4.09,0,61,
U00335,2024-01-11,north,DLF Phase 3,28.50124,77.10766,sedan,0,10,3.8,0,95,
U00336,2025-04-25,west,Palam Vihar,28.50995,77.02829,suv,0,7,4.14,0,145,
U00337,2025-07-01,north,Udyog Vihar,28.49825,77.08507,sedan,1,32,3.59,0,25,0
U00338,2024-04-08,north,Udyog Vihar,28.48526,77.08444,hatchback,0,10,4.2,0,81,
U00339,2024-01-14,west,Sector 14,28.48132,77.02024,hatchback,0,4,3.5,0,42,
U00340,2024-12-16,west,New Gurgaon,28.43463,76.98744,hatchback,0,9,3.56,1,49,
U00341,2025-07-29,south,Manesar,28.36269,76.92212,hatchback,0,10,3.0,1,209,
U00342,2025-11-28,north,Golf Course Road,28.46434,77.10727,suv,1,27,3.81,1,37,0
U00343,2024-04-30,north,Golf Course Road,28.45581,77.10166,sedan,1,31,3.84,0,7,0
U00344,2024-07-31,south,Sohna Road,28.40552,77.04984,suv,0,13,4.46,0,190,
U00345,2024-04-14,north,DLF Phase 3,28.49952,77.09156,hatchback,0,6,4.0,0,18,
U00346,2024-12-16,west,Palam Vihar,28.50774,77.03958,hatchback,1,21,4.0,0,18,0
U00347,2024-02-14,west,New Gurgaon,28.40743,77.00841,sedan,1,31,3.52,1,19,0
U00348,2024-07-31,west,Sector 14,28.46013,77.02955,suv,1,24,4.54,0,60,0
U00349,2025-08-21,north,Udyog Vihar,28.50645,77.12623,suv,1,30,4.3,0,3,0
U00350,2025-04-15,west,Sector 14,28.48469,77.02173,suv,1,30,3.3,1,39,0
U00351,2025-05-04,north,Golf Course Road,28.44655,77.10976,sedan,1,33,4.39,0,29,0
U00352,2024-12-18,east,Sector 56,28.42331,77.08387,sedan,1,29,3.69,0,3,0
U00353,2024-02-18,west,New Gurgaon,28.4083,76.97401,sedan,0,5,3.4,0,6,
U00354,2025-03-13,north,Udyog Vihar,28.49977,77.07645,hatchback,0,11,3.64,0,167,
U00355,2024-02-22,north,Cyber Hub,28.49065,77.10307,suv,1,33,4.42,0,3,1
U00356,2025-01-31,north,Golf Course Road,28.44556,77.09565,hatchback,0,6,4.5,0,73,
U00357,2025-03-31,west,New Gurgaon,28.3997,76.97255,sedan,0,10,3.5,2,154,
U00358,2025-08-09,south,Manesar,28.35782,76.94324,suv,0,7,3.0,0,4,
U00359,2025-05-27,north,Cyber Hub,28.50089,77.08792,hatchback,1,29,4.0,0,10,0
U00360,2024-09-25,west,Palam Vihar,28.53915,77.03164,sedan,1,25,3.96,0,1,0
U00361,2024-06-07,north,DLF Phase 3,28.51368,77.08805,suv,0,11,3.45,0,11,
U00362,2024-07-30,south,Sohna Road,28.43101,77.03357,hatchback,0,6,4.67,0,114,
U00363,2024-10-25,north,Cyber Hub,28.48225,77.08391,suv,0,7,4.14,0,36,
U00364,2025-03-16,east,Sector 56,28.43461,77.10422,hatchback,0,7,3.86,0,36,
U00365,2025-11-29,north,DLF Phase 3,28.48938,77.11841,hatchback,0,7,3.43,0,1,
U00366,2025-10-06,west,Palam Vihar,28.50403,77.02992,suv,0,12,2.83,3,12,
U00367,2025-08-17,east,Sector 56,28.42913,77.12037,sedan,0,8,4.12,0,23,
U00368,2024-04-21,north,Cyber Hub,28.5171,77.08156,sedan,0,6,3.33,0,27,
U00369,2024-11-27,north,Udyog Vihar,28.52552,77.09132,sedan,1,28,4.43,0,3,0
U00370,2024-04-30,north,DLF Phase 3,28.50224,77.07541,sedan,0,7,3.14,1,34,
U00371,2024-02-26,west,New Gurgaon,28.4153,76.95435,hatchback,1,29,4.14,0,50,0
U00372,2024-11-18,north,DLF Phase 3,28.50679,77.09036,suv,0,6,3.67,0,29,
U00373,2024-03-27,north,Golf Course Road,28.45093,77.11867,sedan,1,26,4.58,0,25,1
U00374,2025-11-27,west,Sector 14,28.45574,77.02377,hatchback,1,17,3.29,1,16,0
U00375,2024-06-01,north,Golf Course Road,28.44046,77.10375,hatchback,0,5,4.0,0,102,
U00376,2025-05-13,north,DLF Phase 3,28.48621,77.09167,suv,0,6,4.33,0,102,
U00377,2025-05-16,south,Sohna Road,28.39964,77.02678,sedan,0,6,3.83,0,57,
U00378,2025-02-13,north,Udyog Vihar,28.48761,77.09865,hatchback,1,20,4.05,0,25,0
U00379,2024-08-10,south,Sohna Road,28.40208,77.02895,suv,0,9,4.67,0,219,
U00380,2024-10-07,west,New Gurgaon,28.41334,76.98151,hatchback,1,25,3.88,0,52,0
U00381,2024-04-09,north,Golf Course Road,28.45036,77.0798,sedan,0,9,4.44,0,69,
U00382,2024-04-23,north,Golf Course Road,28.4487,77.0999,hatchback,0,9,4.11,0,55,
U00383,2024-01-24,south,Manesar,28.37346,76.93968,sedan,0,12,3.58,1,93,
U00384,2025-07-28,north,Golf Course Road,28.43592,77.13114,sedan,1,20,4.65,0,26,0
U00385,2024-02-20,south,Sohna Road,28.41354,77.04772,sedan,1,23,3.3,1,1,0
U00386,2025-06-29,north,DLF Phase 3,28.49454,77.07536,suv,0,6,3.67,0,99,
U00387,2025-03-25,east,Sector 56,28.42656,77.10357,hatchback,0,10,4.8,0,4,
U00388,2024-06-27,north,Cyber Hub,28.49167,77.07295,sedan,0,8,3.25,0,36,
U00389,2024-04-11,west,New Gurgaon,28.42565,76.97445,sedan,1,33,3.58,1,12,0
U00390,2025-05-20,north,Golf Course Road,28.43534,77.11604,hatchback,0,10,4.4,0,46,
U00391,2024-07-09,north,Udyog Vihar,28.51304,77.08053,suv,0,7,4.0,0,74,
U00392,2025-02-04,north,DLF Phase 3,28.47787,77.09708,sedan,0,6,3.33,0,42,
U00393,2025-04-24,north,Golf Course Road,28.45499,77.07195,hatchback,0,9,4.33,0,46,
U00394,2024-09-26,west,New Gurgaon,28.42738,76.96954,hatchback,0,11,4.64,0,161,
U00395,2024-01-17,north,DLF Phase 3,28.50601,77.09572,suv,0,11,4.55,0,22,
U00396,2024-03-15,north,Cyber Hub,28.48364,77.08201,suv,1,27,4.37,0,2,0
U00397,2025-06-12,north,Cyber Hub,28.50427,77.10725,suv,0,10,4.0,0,63,
U00398,2025-10-11,west,New Gurgaon,28.43271,76.97343,suv,0,6,3.0,1,130,
U00399,2025-06-16,north,Cyber Hub,28.49191,77.10205,hatchback,0,6,3.5,0,40,
U00400,2025-01-29,south,Sohna Road,28.40867,77.0312,hatchback,0,8,3.75,0,37,
U00401,2025-02-08,north,DLF Phase 3,28.49862,77.08969,hatchback,0,10,3.7,0,179,
U00402,2024-11-04,north,Udyog Vihar,28.49713,77.0922,suv,1,36,3.11,5,18,0
U00403,2025-11-04,north,DLF Phase 3,28.48639,77.10009,sedan,1,30,4.43,0,60,0
U00404,2024-05-30,west,Sector 14,28.47418,77.03621,hatchback,1,28,4.18,0,3,0
U00405,2025-05-28,north,Golf Course Road,28.44903,77.11326,sedan,1,31,3.87,0,0,0
U00406,2024-04-28,north,Golf Course Road,28.41911,77.08177,hatchback,1,19,3.79,0,80,1
U00407,2025-10-17,north,DLF Phase 3,28.48261,77.0986,sedan,1,34,4.53,0,16,0
U00408,2024-11-22,north,Golf Course Road,28.44794,77.09206,sedan,0,6,4.0,0,202,
U00409,2025-08-26,west,Palam Vihar,28.51956,77.05308,sedan,1,32,3.28,0,14,0
U00410,2024-11-02,west,Sector 14,28.47999,77.03863,suv,1,26,3.65,0,56,0
U00411,2025-03-23,north,Udyog Vihar,28.47699,77.07015,suv,0,9,3.56,0,129,
U00412,2025-05-10,north,Udyog Vihar,28.51133,77.07691,hatchback,1,22,3.86,0,86,0
U00413,2024-11-24,north,Cyber Hub,28.49281,77.08342,suv,0,6,3.83,0,36,
U00414,2025-08-31,north,Udyog Vihar,28.50809,77.05955,suv,0,12,3.83,0,31,
U00415,2025-07-14,east,Sector 56,28.40698,77.10251,hatchback,1,29,4.17,0,4,0
U00416,2025-04-27,north,Cyber Hub,28.50863,77.09668,hatchback,0,6,4.17,0,12,
U00417,2024-09-29,north,Golf Course Road,28.4348,77.08621,sedan,1,25,4.72,0,7,0
U00418,2024-05-20,north,Cyber Hub,28.49517,77.09299,sedan,1,30,3.57,0,41,0
U00419,2024-09-17,north,Cyber Hub,28.48971,77.08249,sedan,1,21,3.9,0,18,1
U00420,2024-10-13,north,Udyog Vihar,28.51522,77.06607,suv,1,28,4.61,0,14,1
U00421,2025-10-30,north,DLF Phase 3,28.49068,77.10296,hatchback,1,26,3.88,0,7,0
U00422,2024-12-01,north,Cyber Hub,28.50027,77.07656,sedan,1,25,4.56,0,16,0
U00423,2025-04-29,west,Sector 14,28.46373,77.04509,suv,0,13,3.46,0,29,
U00424,2025-08-10,south,Manesar,28.36898,76.94165,hatchback,1,30,3.43,1,2,0
U00425,2025-10-30,north,DLF Phase 3,28.49175,77.09013,hatchback,1,21,4.0,0,11,0
U00426,2025-11-25,west,Sector 14,28.46936,77.0419,sedan,1,23,3.74,0,14,1
U00427,2025-09-05,south,Manesar,28.35959,76.95117,sedan,1,40,3.75,0,9,0
U00428,2025-11-26,south,Sohna Road,28.41071,77.02347,hatchback,1,31,3.26,2,11,0
U00429,2024-11-05,north,DLF Phase 3,28.48433,77.10672,sedan,0,9,3.78,0,169,
U00430,2024-12-28,north,Udyog Vihar,28.5127,77.0998,suv,1,35,3.57,0,1,0
U00431,2025-06-16,north,Cyber Hub,28.48953,77.0854,suv,0,6,3.5,0,132,
U00432,2024-03-30,west,Sector 14,28.46755,77.04144,hatchback,0,10,4.4,0,124,
U00433,2024-12-01,north,DLF Phase 3,28.48005,77.06946,hatchback,0,9,4.11,0,18,
U00434,2025-01-03,north,DLF Phase 3,28.50342,77.11752,sedan,0,10,4.3,0,25,
U00435,2024-10-09,south,Sohna Road,28.41996,77.02791,suv,0,7,3.57,0,61,
U00436,2024-04-18,north,Udyog Vihar,28.48692,77.10979,hatchback,0,10,4.2,0,103,
U00437,2024-04-27,north,Golf Course Road,28.45092,77.10038,sedan,1,32,3.19,3,21,1
U00438,2024-06-11,north,Cyber Hub,28.48896,77.1142,sedan,0,7,4.14,0,75,
U00439,2025-08-08,north,Cyber Hub,28.4942,77.07759,sedan,0,4,4.0,0,18,
U00440,2024-12-13,north,Golf Course Road,28.45317,77.09724,hatchback,0,9,4.67,0,17,
U00441,2025-09-07,south,Sohna Road,28.39929,77.03325,suv,1,25,4.12,0,12,0
U00442,2025-07-24,west,Sector 14,28.49741,77.03844,sedan,1,20,3.85,0,3,1
U00443,2025-06-14,north,Golf Course Road,28.43547,77.09967,hatchback,0,5,4.0,0,165,
U00444,2024-07-01,north,DLF Phase 3,28.48979,77.10186,suv,0,8,3.62,0,93,
U00445,2024-03-11,east,Sector 56,28.40525,77.11797,sedan,0,6,4.0,0,88,
U00446,2025-03-18,north,Cyber Hub,28.52833,77.09665,hatchback,0,7,3.29,0,6,
U00447,2025-07-15,north,DLF Phase 3,28.50434,77.10935,suv,0,9,4.67,0,80,
U00448,2025-05-18,north,Golf Course Road,28.44741,77.09658,sedan,0,7,4.14,0,82,
U00449,2024-07-06,north,Cyber Hub,28.49352,77.09315,suv,1,19,3.74,0,19,0
U00450,2025-05-20,north,DLF Phase 3,28.49738,77.09618,sedan,1,27,4.56,0,15,0
U00451,2025-01-17,west,Palam Vihar,28.50598,77.05259,hatchback,0,8,3.75,0,53,
U00452,2024-07-15,north,Udyog Vihar,28.51391,77.09342,suv,0,8,3.38,0,186,
U00453,2024-10-28,north,Golf Course Road,28.45306,77.11998,suv,0,5,4.8,0,98,
U00454,2025-01-20,north,Cyber Hub,28.51171,77.10651,hatchback,0,6,3.17,1,24,
U00455,2025-02-04,north,Udyog Vihar,28.49485,77.09732,sedan,0,10,4.3,0,36,
U00456,2025-09-09,west,New Gurgaon,28.42883,76.9825,hatchback,0,9,4.0,0,32,
U00457,2025-07-28,north,DLF Phase 3,28.47561,77.10135,sedan,1,29,4.21,0,22,0
U00458,2025-03-13,south,Manesar,28.38483,76.94547,suv,0,5,3.6,0,13,
U00459,2024-12-12,north,Golf Course Road,28.45829,77.12896,sedan,0,9,3.44,0,52,
U00460,2024-09-03,north,DLF Phase 3,28.47571,77.08993,sedan,0,4,3.75,0,121,
U00461,2025-06-03,south,Manesar,28.34822,76.92333,hatchback,0,10,3.3,1,87,
U00462,2025-06-23,north,Cyber Hub,28.50353,77.07647,sedan,0,8,4.0,0,89,
U00463,2025-04-04,north,Golf Course Road,28.44314,77.09512,sedan,0,10,4.1,0,34,
U00464,2024-12-22,west,Sector 14,28.48239,77.0299,hatchback,1,33,3.94,0,11,0
U00465,2025-03-31,north,Golf Course Road,28.42139,77.09509,sedan,1,29,3.48,1,30,0
U00466,2024-06-03,east,Sector 56,28.42058,77.09669,hatchback,0,8,4.5,0,24,
U00467,2025-06-27,north,Golf Course Road,28.44466,77.09395,sedan,0,8,4.62,0,195,
U00468,2024-02-27,north,DLF Phase 3,28.4851,77.09923,hatchback,0,13,4.0,0,27,
U00469,2024-08-28,west,New Gurgaon,28.4234,76.98408,sedan,0,10,4.0,0,35,
U00470,2024-10-20,north,DLF Phase 3,28.48688,77.07585,sedan,1,34,4.03,0,20,0
U00471,2025-07-12,south,Sohna Road,28.39892,77.03783,hatchback,0,8,4.5,0,4,
U00472,2024-01-04,north,Udyog Vihar,28.50085,77.0941,suv,0,8,3.62,0,123,
U00473,2025-09-29,north,Udyog Vihar,28.51442,77.08226,sedan,0,19,3.95,0,10,
U00474,2024-07-18,north,DLF Phase 3,28.48429,77.09589,sedan,0,10,3.7,0,61,
U00475,2024-12-13,east,Sector 56,28.42412,77.10299,sedan,0,10,4.0,0,66,
U00476,2024-06-02,north,Golf Course Road,28.45112,77.09778,hatchback,1,31,4.16,0,27,0
U00477,2024-09-12,north,Cyber Hub,28.49588,77.08748,sedan,0,7,4.29,0,1,
U00478,2024-08-21,north,Cyber Hub,28.50055,77.09572,hatchback,0,3,3.67,0,10,
U00479,2024-05-11,north,Cyber Hub,28.4995,77.08188,hatchback,0,7,4.0,0,122,
U00480,2024-11-19,west,Palam Vihar,28.51299,77.02295,suv,0,5,3.4,0,41,
U00481,2024-12-30,west,Sector 14,28.51382,77.02725,sedan,0,9,4.11,0,196,
U00482,2024-07-07,west,Palam Vihar,28.52218,77.04254,sedan,1,29,4.17,1,3,0
U00483,2024-08-10,south,Sohna Road,28.40269,77.03447,sedan,0,11,3.27,1,108,
U00484,2025-10-28,west,Sector 14,28.48373,77.0509,sedan,0,2,3.5,0,152,
U00485,2025-11-13,south,Manesar,28.35975,76.92615,hatchback,0,9,3.22,1,32,
U00486,2024-08-06,north,DLF Phase 3,28.48658,77.08708,sedan,1,31,3.42,2,2,0
U00487,2024-02-14,west,New Gurgaon,28.417,76.97863,sedan,1,24,3.42,2,97,0
U00488,2024-06-12,south,Manesar,28.35438,76.92415,suv,0,12,4.0,0,28,
U00489,2025-02-28,west,Palam Vihar,28.52448,77.02446,suv,0,9,3.22,0,167,
U00490,2025-02-24,north,Golf Course Road,28.44628,77.09619,hatchback,0,6,4.5,0,0,
U00491,2025-10-30,west,Sector 14,28.47095,77.03001,hatchback,1,44,4.23,0,52,0
U00492,2024-03-16,north,DLF Phase 3,28.50523,77.103,hatchback,1,31,4.23,0,8,0
U00493,2024-11-05,west,New Gurgaon,28.41936,76.98356,hatchback,0,10,3.3,0,9,
U00494,2024-02-09,north,Golf Course Road,28.44756,77.11357,sedan,1,31,3.42,1,32,0
U00495,2025-08-01,south,Sohna Road,28.39382,77.03093,hatchback,0,2,3.0,0,53,
U00496,2024-11-15,north,Udyog Vihar,28.50509,77.08087,suv,1,41,3.51,1,14,1
U00497,2025-05-24,west,Sector 14,28.48033,77.00441,sedan,0,12,3.92,0,47,
U00498,2025-08-17,east,Sector 56,28.42898,77.10112,sedan,0,6,3.83,0,224,
U00499,2024-11-01,west,New Gurgaon,28.41357,76.97594,suv,0,6,4.0,0,49,
U00500,2025-07-12,north,Cyber Hub,28.50634,77.06667,hatchback,1,30,4.3,0,56,0
U00501,2025-03-04,west,New Gurgaon,28.4187,76.96426,hatchback,1,23,3.3,1,14,0
U00502,2025-08-16,east,Sector 56,28.42889,77.10382,sedan,1,31,4.29,0,33,1
U00503,2025-09-10,east,Sector 56,28.42845,77.08028,sedan,0,11,4.18,0,30,
U00504,2025-02-10,north,Cyber Hub,28.52061,77.09454,suv,1,28,3.36,2,18,1
U00505,2024-04-03,south,Sohna Road,28.39462,77.03762,hatchback,0,7,4.0,0,7,
U00506,2025-02-09,south,Sohna Road,28.40644,77.03708,sedan,1,31,4.29,0,35,0
U00507,2024-05-07,south,Manesar,28.35553,76.92538,hatchback,0,7,3.71,0,163,
U00508,2024-07-29,west,Sector 14,28.47458,77.0288,suv,0,5,4.6,0,178,
U00509,2025-07-31,south,Sohna Road,28.40896,77.0667,hatchback,0,9,3.67,0,222,
U00510,2025-01-24,north,Golf Course Road,28.43407,77.08739,sedan,1,35,4.29,0,6,0
U00511,2024-12-26,north,DLF Phase 3,28.48367,77.112,sedan,1,31,3.65,1,65,1
U00512,2024-04-28,west,Sector 14,28.48239,77.01058,sedan,0,11,4.09,0,53,
U00513,2025-05-03,north,Golf Course Road,28.4529,77.10503,sedan,1,26,3.46,0,25,0
U00514,2024-09-09,south,Sohna Road,28.40643,77.04305,suv,0,14,4.21,0,19,
U00515,2025-04-28,north,Cyber Hub,28.50962,77.08702,hatchback,0,5,4.0,0,33,
U00516,2024-01-05,north,DLF Phase 3,28.49732,77.09724,hatchback,0,8,4.0,0,105,
U00517,2024-12-12,east,Sector 56,28.42476,77.07421,hatchback,0,13,4.38,0,124,
U00518,2025-08-02,north,Golf Course Road,28.42363,77.11299,suv,1,33,4.21,0,10,0
U00519,2025-03-18,north,DLF Phase 3,28.49718,77.10125,hatchback,0,8,3.5,0,53,
U00520,2024-11-24,north,Golf Course Road,28.43026,77.11002,sedan,1,32,4.19,0,62,0
U00521,2025-07-25,north,Cyber Hub,28.50591,77.08249,sedan,0,15,4.07,0,10,
U00522,2025-11-02,north,Cyber Hub,28.4942,77.1123,sedan,1,31,4.19,0,17,0
U00523,2025-02-04,north,Cyber Hub,28.48905,77.09497,hatchback,0,12,4.58,0,3,
U00524,2024-01-16,south,Manesar,28.36042,76.93283,sedan,0,12,3.17,1,36,
U00525,2025-01-29,east,Sector 56,28.43034,77.09949,sedan,1,26,3.19,2,0,1
U00526,2025-08-01,west,New Gurgaon,28.40772,76.98515,hatchback,1,20,4.4,0,4,0
U00527,2025-05-18,south,Sohna Road,28.41582,77.02485,sedan,1,23,3.61,0,37,0
U00528,2025-09-27,south,Manesar,28.36535,76.9342,hatchback,1,30,3.2,2,64,1
U00529,2024-03-14,north,Golf Course Road,28.43912,77.09328,sedan,0,12,3.92,0,95,
U00530,2025-04-28,south,Manesar,28.35734,76.9538,sedan,0,5,3.8,0,35,
U00531,2024-11-25,north,Cyber Hub,28.5029,77.0861,hatchback,0,4,3.5,0,144,
U00532,2025-08-29,south,Sohna Road,28.40715,77.03985,sedan,0,5,4.2,0,45,
U00533,2025-02-01,north,DLF Phase 3,28.48527,77.12196,hatchback,0,7,4.0,0,24,
U00534,2024-06-08,north,Cyber Hub,28.48045,77.09099,suv,0,13,3.85,0,11,
U00535,2025-01-19,north,DLF Phase 3,28.48249,77.09502,sedan,0,8,4.38,0,24,
U00536,2025-08-08,north,DLF Phase 3,28.48221,77.09294,hatchback,0,8,3.75,0,17,
U00537,2025-01-07,north,Cyber Hub,28.50907,77.09887,suv,0,10,4.3,0,64,
U00538,2024-11-30,north,Cyber Hub,28.48261,77.07276,hatchback,0,1,4.0,0,120,
U00539,2025-11-10,north,Cyber Hub,28.48135,77.0996,sedan,0,4,4.0,0,124,
U00540,2025-07-26,north,DLF Phase 3,28.48407,77.12956,sedan,0,17,4.06,0,67,
U00541,2025-11-03,north,Cyber Hub,28.50834,77.07411,hatchback,0,6,4.17,0,115,
U00542,2024-03-19,north,DLF Phase 3,28.49033,77.09596,sedan,1,20,4.55,0,53,0
U00543,2024-01-10,north,Udyog Vihar,28.49135,77.1083,suv,0,10,3.6,0,80,
U00544,2024-06-25,north,Cyber Hub,28.48087,77.09082,sedan,1,24,4.12,0,16,0
U00545,2024-06-08,north,DLF Phase 3,28.4832,77.09137,sedan,1,32,4.12,0,35,0
U00546,2025-02-11,west,Palam Vihar,28.52081,77.01751,suv,0,6,3.33,0,51,
U00547,2025-10-26,west,Sector 14,28.4688,77.05313,sedan,0,9,4.11,0,26,
U00548,2024-10-13,north,Golf Course Road,28.45529,77.09899,sedan,0,6,3.83,0,72,
U00549,2025-10-11,north,DLF Phase 3,28.50312,77.09159,sedan,1,27,4.52,0,18,0
U00550,2024-03-15,north,Udyog Vihar,28.51615,77.0839,hatchback,0,6,4.17,0,45,
U00551,2024-04-14,south,Sohna Road,28.41259,77.02226,suv,0,11,4.27,0,54,
U00552,2024-08-07,north,Cyber Hub,28.49127,77.09737,sedan,0,7,3.29,0,35,
U00553,2025-06-24,east,Sector 56,28.40901,77.08811,suv,1,29,4.45,0,14,0
U00554,2024-03-27,north,Cyber Hub,28.49861,77.05017,hatchback,0,10,3.5,0,25,
U00555,2024-04-11,north,Cyber Hub,28.49141,77.08161,hatchback,1,27,3.78,0,13,0
U00556,2025-05-30,south,Sohna Road,28.40933,77.03037,hatchback,0,10,3.9,0,45,
U00557,2025-01-20,north,Udyog Vihar,28.53127,77.10225,sedan,0,3,3.67,0,60,
U00558,2025-03-14,north,DLF Phase 3,28.49142,77.09135,hatchback,1,29,3.17,3,9,1
U00559,2024-06-07,south,Sohna Road,28.4197,77.0547,sedan,0,2,4.0,0,69,
U00560,2025-05-04,east,Sector 56,28.42532,77.1105,sedan,0,10,3.5,0,38,
U00561,2025-02-12,north,Cyber Hub,28.49114,77.08111,suv,0,7,3.86,0,55,
U00562,2024-07-20,west,Sector 14,28.46132,77.03575,suv,0,9,4.0,0,3,
U00563,2025-10-29,north,Golf Course Road,28.4437,77.09654,hatchback,0,13,3.54,0,69,
U00564,2024-04-19,north,Cyber Hub,28.48128,77.08679,hatchback,0,10,4.3,0,38,
U00565,2025-02-02,south,Sohna Road,28.40068,77.05007,suv,0,8,3.38,0,3,
U00566,2024-03-24,north,Udyog Vihar,28.48967,77.08359,suv,1,24,3.92,0,41,1
U00567,2025-11-19,south,Sohna Road,28.4216,77.03391,sedan,0,9,3.44,0,76,
U00568,2024-12-12,south,Sohna Road,28.38794,77.04246,suv,0,9,3.56,0,28,
U00569,2025-06-25,west,New Gurgaon,28.42039,76.99816,suv,0,7,3.86,0,32,
U00570,2024-06-02,south,Manesar,28.35691,76.94583,suv,1,37,4.35,0,1,0
U00571,2025-03-02,north,DLF Phase 3,28.50672,77.08687,hatchback,0,5,3.8,0,110,
U00572,2025-12-01,north,DLF Phase 3,28.50265,77.07888,sedan,0,8,4.25,0,59,
U00573,2025-01-22,west,New Gurgaon,28.42154,76.99182,hatchback,0,5,4.0,0,256,
U00574,2024-01-20,north,Udyog Vihar,28.50042,77.08146,hatchback,1,27,4.07,0,33,1
U00575,2025-08-26,west,Sector 14,28.4461,77.03201,sedan,1,20,4.25,0,2,1
U00576,2025-01-31,north,Cyber Hub,28.48158,77.07891,sedan,1,33,4.58,0,4,0
